Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
349,"0.5364954471588135,0.3245062232017517","0.544279932975769,0.31226569414138794","0.5499473214149475,0.31224340200424194","0.5569273829460144,0.31217461824417114","0.5217445492744446,0.31209880113601685","0.5117920637130737,0.3124087452888489","0.502471923828125,0.31293582916259766","0.5641995072364807,0.3154676556587219","0.4840385317802429,0.31849998235702515","0.5461195111274719,0.3371202349662781","0.5181601047515869,0.34028148651123047","0.6195107102394104,0.34893712401390076","0.4306013286113739,0.381014883518219","0.7620355486869812,0.29000920057296753","0.40731772780418396,0.45665478706359863","0.8714133501052856,0.2232069969177246","0.5476144552230835,0.40483373403549194","0.9135320782661438,0.2040521204471588","0.5814279913902283,0.3889229893684387","0.917438268661499,0.20087750256061554","0.5845428705215454,0.3799428641796112","0.901761531829834,0.207132488489151","0.5778217911720276,0.3849184811115265","0.6434532999992371,0.5161020159721375","0.539265513420105,0.5312507748603821","0.7465953230857849,0.6163061857223511","0.5869145393371582,0.6558785438537598","0.65465247631073,0.7215144634246826","0.5549149513244629,0.739804208278656","0.6293900012969971,0.7211182117462158","0.5594208836555481,0.7427901029586792","0.6356650590896606,0.78159099817276","0.5197635293006897,0.7857693433761597"
350,"0.5365874171257019,0.3276456296443939","0.5435674786567688,0.3166182041168213","0.5498259663581848,0.3164041340351105","0.5565316677093506,0.31620797514915466","0.5226772427558899,0.3164016008377075","0.512942910194397,0.3167480528354645","0.5034458041191101,0.3171115517616272","0.5633948445320129,0.3195498585700989","0.48347634077072144,0.32259058952331543","0.5457211136817932,0.34014591574668884","0.5180813074111938,0.3432188630104065","0.61833655834198,0.3516835868358612","0.43030846118927,0.38156041502952576","0.7608639001846313,0.29264265298843384","0.4014085531234741,0.4548945426940918","0.8676083087921143,0.2240847647190094","0.536698043346405,0.40543216466903687","0.9115867614746094,0.20600612461566925","0.5735584497451782,0.392057865858078","0.9164437055587769,0.20275303721427917","0.5779712200164795,0.3847179412841797","0.90009605884552,0.20865166187286377","0.5708754062652588,0.3886295557022095","0.6429055333137512,0.520413875579834","0.5385382771492004,0.5348228216171265","0.7450522780418396,0.6172588467597961","0.5793561935424805,0.6572712659835815","0.6512702703475952,0.7229870557785034","0.5550280809402466,0.7395695447921753","0.6245352029800415,0.7239670157432556","0.5601902604103088,0.7416297197341919","0.6358129978179932,0.781804621219635","0.5207252502441406,0.7852866053581238"
351,"0.5384847521781921,0.32997211813926697","0.5455472469329834,0.3199363648891449","0.5517973303794861,0.31989189982414246","0.5577201843261719,0.3199560046195984","0.5247126817703247,0.31943076848983765","0.5151023864746094,0.3195764720439911","0.5057206749916077,0.31992560625076294","0.5634476542472839,0.3237737715244293","0.4853213131427765,0.32558077573776245","0.5472394824028015,0.34276455640792847","0.5203080773353577,0.3452072739601135","0.6178592443466187,0.3561495840549469","0.43104493618011475,0.38311219215393066","0.7582628130912781,0.29959869384765625","0.39999720454216003,0.4536343216896057","0.8644443154335022,0.22992375493049622","0.5341051816940308,0.40748780965805054","0.9102755188941956,0.20836898684501648","0.5712676644325256,0.3962647318840027","0.9151108860969543,0.20508234202861786","0.5760395526885986,0.3900197148323059","0.8985438942909241,0.21198692917823792","0.5687035322189331,0.39335376024246216","0.642269492149353,0.5229427218437195","0.5374671220779419,0.5360282063484192","0.7434684634208679,0.6196471452713013","0.5682358145713806,0.6583274602890015","0.6450837850570679,0.7244323492050171","0.5531697869300842,0.7394872903823853","0.6218597888946533,0.724425733089447","0.5588980913162231,0.7415789365768433","0.6347612738609314,0.7821513414382935","0.5210482478141785,0.7849118113517761"
352,"0.5397517085075378,0.3309619128704071","0.5470547676086426,0.3208724558353424","0.5532606840133667,0.3209732472896576","0.5590975880622864,0.32107236981391907","0.5258893966674805,0.32030707597732544","0.5159812569618225,0.3203903138637543","0.5066266655921936,0.3206573724746704","0.564571738243103,0.32524406909942627","0.48733270168304443,0.32631245255470276","0.5485541224479675,0.3434046804904938","0.5216361284255981,0.3455269932746887","0.6191419959068298,0.36004573106765747","0.4309825897216797,0.38460373878479004","0.7589992880821228,0.3023688793182373","0.3980826139450073,0.45310527086257935","0.8653431534767151,0.23304788768291473","0.534102737903595,0.40954917669296265","0.9099739193916321,0.21291330456733704","0.5719366073608398,0.3986596465110779","0.9145168662071228,0.20936231315135956","0.5772027969360352,0.3928469121456146","0.8985613584518433,0.21666470170021057","0.5696782469749451,0.39590543508529663","0.6378952860832214,0.5254764556884766","0.5299717783927917,0.5364211797714233","0.7408860325813293,0.6207375526428223","0.5605458617210388,0.6593831777572632","0.6417917609214783,0.7253355383872986","0.5509742498397827,0.7397900223731995","0.6161385774612427,0.7257426381111145","0.5574660301208496,0.742632269859314","0.6343371868133545,0.7829815745353699","0.5199424624443054,0.7848833203315735"
353,"0.5405505895614624,0.3306015133857727","0.5479844212532043,0.3207608759403229","0.554226815700531,0.3208312690258026","0.5600267648696899,0.32088974118232727","0.5265368819236755,0.3201668858528137","0.5162523984909058,0.32026609778404236","0.5067261457443237,0.32057103514671326","0.5654739141464233,0.3248768448829651","0.48758959770202637,0.32620295882225037","0.5494363903999329,0.34322717785835266","0.5218961238861084,0.3451901972293854","0.620242714881897,0.3621986508369446","0.43226158618927,0.3848779499530792","0.7594587802886963,0.30528146028518677","0.3970347046852112,0.452129989862442","0.8662117719650269,0.23839712142944336","0.5302467942237854,0.4126056730747223","0.9100972414016724,0.21959981322288513","0.5699118971824646,0.40273141860961914","0.9143586754798889,0.21614611148834229","0.5765154957771301,0.39625683426856995","0.8990815281867981,0.22272925078868866","0.5692220330238342,0.39883410930633545","0.6306460499763489,0.5280708074569702","0.5210064053535461,0.5366167426109314","0.7352051734924316,0.6215832829475403","0.5412009954452515,0.6606782674789429","0.6382979154586792,0.7262673377990723","0.5483758449554443,0.7423888444900513","0.6075292229652405,0.7262684106826782","0.5564084649085999,0.7458723783493042","0.634009838104248,0.7831586003303528","0.5194427967071533,0.7850666046142578"
354,"0.5406923294067383,0.32788339257240295","0.5493780970573425,0.3185776472091675","0.5559509992599487,0.3188866972923279","0.5622516870498657,0.3192351460456848","0.528269350528717,0.317720502614975","0.5182194709777832,0.31802964210510254","0.5095544457435608,0.3185460865497589","0.5674186944961548,0.3238174319267273","0.49128565192222595,0.3257305324077606","0.5499521493911743,0.34175974130630493","0.5225152373313904,0.34236717224121094","0.6206046342849731,0.3623510003089905","0.43501535058021545,0.3828752636909485","0.7596004009246826,0.30568423867225647","0.3988417387008667,0.44793230295181274","0.8782798051834106,0.23941369354724884","0.5323501825332642,0.41258755326271057","0.9206464886665344,0.22132563591003418","0.5713030695915222,0.40300750732421875","0.9264886379241943,0.21692416071891785","0.5775929093360901,0.396160751581192","0.9096085429191589,0.22391577064990997","0.5701531171798706,0.39865049719810486","0.6241199374198914,0.5284300446510315","0.5142967104911804,0.5363313555717468","0.7297837138175964,0.6285797357559204","0.5217600464820862,0.6596067547798157","0.6255277395248413,0.7291248440742493","0.5446080565452576,0.7448744177818298","0.5998229384422302,0.734866201877594","0.5549402832984924,0.7507196664810181","0.634444534778595,0.7832822203636169","0.5128059387207031,0.785171389579773"
355,"0.5424798130989075,0.32318115234375","0.5525113344192505,0.31317052245140076","0.5597895979881287,0.3135722875595093","0.5665744543075562,0.3140881061553955","0.5316063165664673,0.3118163049221039","0.5227440595626831,0.311781108379364","0.5148020386695862,0.31200942397117615","0.5735525488853455,0.3191595673561096","0.497481107711792,0.3195546269416809","0.5509013533592224,0.3376855254173279","0.5257249474525452,0.33624354004859924","0.6228722333908081,0.362175852060318","0.43654462695121765,0.376335471868515","0.7686619162559509,0.3052765727043152","0.395826518535614,0.4423139691352844","0.8989062905311584,0.2389538735151291","0.5322328209877014,0.41178327798843384","0.9397514462471008,0.22083917260169983","0.5723390579223633,0.40262120962142944","0.946009635925293,0.21649065613746643","0.5787952542304993,0.39573705196380615","0.9300119876861572,0.22337254881858826","0.5712233185768127,0.39859864115715027","0.6181238293647766,0.5274413824081421","0.5087250471115112,0.533482551574707","0.7030392289161682,0.6345642805099487","0.5031150579452515,0.6592932939529419","0.6099920272827148,0.7344357371330261","0.5409011244773865,0.746704638004303","0.5910323858261108,0.743992269039154","0.5523408055305481,0.7538825273513794","0.6352840065956116,0.7837852239608765","0.508039653301239,0.7852441072463989"
356,"0.548871636390686,0.31588125228881836","0.5595827102661133,0.3039277493953705","0.5677964091300964,0.3047778010368347","0.5751287937164307,0.3058794140815735","0.5378838181495667,0.30257877707481384","0.5299144983291626,0.3023916482925415","0.5229775905609131,0.3023989796638489","0.5826632380485535,0.3106270134449005","0.506951093673706,0.3090934455394745","0.5584115982055664,0.32936111092567444","0.5344966650009155,0.3277401626110077","0.631033182144165,0.3550384044647217","0.4444800019264221,0.3666653037071228","0.7850676774978638,0.30146151781082153","0.39329829812049866,0.4357329308986664","0.9157676696777344,0.23740389943122864","0.5333250164985657,0.4064054489135742","0.9548546671867371,0.2205352783203125","0.5751419067382812,0.39874812960624695","0.9614925980567932,0.21620354056358337","0.5810445547103882,0.3918720781803131","0.947100043296814,0.22307038307189941","0.5725322961807251,0.3937935531139374","0.6125881671905518,0.5247288942337036","0.5037267804145813,0.5277867913246155","0.6727695465087891,0.6374439597129822","0.48892080783843994,0.6534968614578247","0.5992625951766968,0.7362768054008484","0.5395547151565552,0.7463803291320801","0.5836248397827148,0.7462036609649658","0.551916241645813,0.7535096406936646","0.6344876885414124,0.7837058305740356","0.5057194232940674,0.78521329164505"
357,"0.5557002425193787,0.30698302388191223","0.5664421319961548,0.29477640986442566","0.5743898153305054,0.2954406142234802","0.5814862251281738,0.29612284898757935","0.5450770258903503,0.29429012537002563","0.5379761457443237,0.29438483715057373","0.5308525562286377,0.2947041392326355","0.58991938829422,0.301753968000412","0.5153765082359314,0.3010961711406708","0.566541314125061,0.3209603428840637","0.5422947406768799,0.31998148560523987","0.6398565769195557,0.34845882654190063","0.45199233293533325,0.3589470684528351","0.7946857810020447,0.2985679507255554","0.3939829468727112,0.43030181527137756","0.9256284832954407,0.23685583472251892","0.5345286130905151,0.40335503220558167","0.9636420607566833,0.22056944668293","0.576326847076416,0.39672327041625977","0.9693045616149902,0.21665950119495392","0.5826611518859863,0.3891613781452179","0.955334484577179,0.22273242473602295","0.5736511945724487,0.39070501923561096","0.605411171913147,0.5195049047470093","0.4964759945869446,0.5201592445373535","0.649478554725647,0.6405271887779236","0.4739537239074707,0.6465564370155334","0.5893324017524719,0.7380563020706177","0.53643798828125,0.7460205554962158","0.5761399865150452,0.7477067112922668","0.5507739186286926,0.7527605295181274","0.6304609775543213,0.7837885022163391","0.5002748966217041,0.7852122187614441"
358,"0.5610128045082092,0.3026522099971771","0.5714593529701233,0.2902877926826477","0.5797690749168396,0.2906460464000702","0.5870017409324646,0.29116055369377136","0.5505160689353943,0.29049384593963623","0.5429736375808716,0.29085013270378113","0.5353146195411682,0.2913776636123657","0.5976270437240601,0.2968665659427643","0.5210098028182983,0.2975642681121826","0.5738263726234436,0.316002756357193","0.548292875289917,0.31559258699417114","0.651399552822113,0.3451046347618103","0.46012377738952637,0.3564014434814453","0.806677520275116,0.2959403097629547","0.3955226540565491,0.42496925592422485","0.9389432072639465,0.2359810173511505","0.5372900366783142,0.3998059034347534","0.9754034876823425,0.22063259780406952","0.5802813768386841,0.3937256932258606","0.9817932844161987,0.21703378856182098","0.5868805050849915,0.3857708275318146","0.9686806797981262,0.22249934077262878","0.5775429010391235,0.387136846780777","0.5996571779251099,0.5175533294677734","0.489732950925827,0.5164027214050293","0.6264524459838867,0.6455323696136475","0.4493735432624817,0.6393674612045288","0.5848564505577087,0.7395750284194946","0.5256763100624084,0.7420778870582581","0.5703219771385193,0.7481462955474854","0.5441425442695618,0.7499780058860779","0.6289710402488708,0.7855645418167114","0.49514737725257874,0.7855915427207947"
359,"0.566565990447998,0.3013530671596527","0.5767912864685059,0.28936031460762024","0.5841026902198792,0.2897586226463318","0.5920457243919373,0.29031962156295776","0.5561233162879944,0.2892909049987793","0.5485796332359314,0.28949859738349915","0.540691614151001,0.2900935411453247","0.6040728688240051,0.2961532175540924","0.5256311893463135,0.2965255379676819","0.5802016854286194,0.3150532841682434","0.5539364814758301,0.31424960494041443","0.6590033769607544,0.3449241816997528","0.46430256962776184,0.35537201166152954","0.810957670211792,0.2958407700061798","0.39602577686309814,0.423896461725235","0.9437724351882935,0.2359146773815155","0.5396549105644226,0.39799514412879944","0.9798730611801147,0.22061753273010254","0.5832883715629578,0.3918154537677765","0.9853718280792236,0.21724171936511993","0.589790940284729,0.38314226269721985","0.9730011820793152,0.22236232459545135","0.5802328586578369,0.3843226134777069","0.5964003801345825,0.5177211761474609","0.48406821489334106,0.5151940584182739","0.6077669262886047,0.652741014957428","0.4201456606388092,0.6326029300689697","0.5802555680274963,0.7429137229919434","0.5074089765548706,0.7389021515846252","0.5643559694290161,0.7506903409957886","0.5293186902999878,0.7470959424972534","0.6229158639907837,0.787372887134552","0.49333783984184265,0.7860804796218872"
