Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
390,"0.5732823014259338,0.38146552443504333","0.5828275680541992,0.37268728017807007","0.5890859961509705,0.3733064532279968","0.5952568650245667,0.37396812438964844","0.5636581182479858,0.3724035620689392","0.5558124780654907,0.3727627396583557","0.5488218069076538,0.3733697831630707","0.607067883014679,0.38085445761680603","0.5350987911224365,0.38176417350769043","0.5870801210403442,0.3937007188796997","0.5598462224006653,0.39336273074150085","0.6596179604530334,0.42719778418540955","0.48935389518737793,0.4411487579345703","0.7948397397994995,0.3811767101287842","0.39747506380081177,0.47357988357543945","0.8972985744476318,0.3101191222667694","0.5296787023544312,0.45019084215164185","0.9334514141082764,0.29375070333480835","0.5643888711929321,0.44799739122390747","0.9357950091362,0.2907419204711914","0.5713809132575989,0.4455185830593109","0.9232545495033264,0.2948217988014221","0.5630717277526855,0.4466734528541565","0.5969960689544678,0.6042693853378296","0.49238288402557373,0.5997914671897888","0.6252634525299072,0.7270482182502747","0.44353824853897095,0.7096511721611023","0.6022547483444214,0.8329523205757141","0.5143500566482544,0.825123131275177","0.5878734588623047,0.8408104181289673","0.5352444648742676,0.8340288400650024","0.6416879296302795,0.8803843259811401","0.49741193652153015,0.8768653869628906"
391,"0.5768982768058777,0.3816559910774231","0.5864390730857849,0.37264156341552734","0.5925683975219727,0.3730587661266327","0.5984266400337219,0.3735426366329193","0.5670449733734131,0.372902512550354","0.5598278641700745,0.37341010570526123","0.5528058409690857,0.3741386830806732","0.6098270416259766,0.3799925446510315","0.5405785441398621,0.38161981105804443","0.5914395451545715,0.39375394582748413","0.5646246075630188,0.3937103748321533","0.6654133200645447,0.4271048605442047","0.49437496066093445,0.4378720819950104","0.7996049523353577,0.3809126019477844","0.40247002243995667,0.4741417467594147","0.8967628479003906,0.3100520372390747","0.5330861210823059,0.4515462815761566","0.9318736791610718,0.2938463091850281","0.5692541599273682,0.4491844177246094","0.9335176944732666,0.29075315594673157","0.5760389566421509,0.44593578577041626","0.9214290976524353,0.29475587606430054","0.5681765079498291,0.4470544755458832","0.595378577709198,0.6038536429405212","0.4895267188549042,0.5963703393936157","0.6079268455505371,0.7287759780883789","0.4381260275840759,0.7058903574943542","0.60155189037323,0.8370134234428406","0.5065484642982483,0.8231427073478699","0.5865980982780457,0.8433886766433716","0.5238809585571289,0.8320692181587219","0.6418752670288086,0.8811054229736328","0.4969594180583954,0.8768022656440735"
392,"0.5824868679046631,0.3823448121547699","0.5932261943817139,0.373190701007843","0.5999169945716858,0.373488187789917","0.6055992841720581,0.3739473819732666","0.5730727314949036,0.3732328712940216","0.566013514995575,0.3735886216163635","0.5591079592704773,0.3742196559906006","0.6172677278518677,0.38013729453086853","0.5484486222267151,0.3821353018283844","0.5971884727478027,0.39451152086257935","0.5710848569869995,0.3945010006427765","0.6697337031364441,0.4275352358818054","0.50112384557724,0.4383907914161682","0.7993977069854736,0.38094407320022583","0.40504467487335205,0.47939595580101013","0.8951736688613892,0.31044721603393555","0.5322225093841553,0.4567035734653473","0.9302909970283508,0.2941989302635193","0.5705513954162598,0.45323315262794495","0.9333397150039673,0.2912229895591736","0.576863706111908,0.4486941695213318","0.9201149940490723,0.295551598072052","0.5689237117767334,0.44960299134254456","0.5894492864608765,0.6038116812705994","0.48578646779060364,0.5944632291793823","0.5998636484146118,0.7294523119926453","0.4333319365978241,0.7044830918312073","0.6028585433959961,0.8389147520065308","0.49881383776664734,0.8221809267997742","0.5858461856842041,0.8459473848342896","0.5154135823249817,0.8322485089302063","0.6393473148345947,0.8813942074775696","0.4935016632080078,0.8762940168380737"
393,"0.5843735933303833,0.3843006491661072","0.5959373712539673,0.3748207986354828","0.6031623482704163,0.37501105666160583","0.610053300857544,0.37537136673927307","0.5751138925552368,0.375247061252594","0.568138599395752,0.3756217360496521","0.5612747073173523,0.37604066729545593","0.6216650009155273,0.38108906149864197","0.5540730953216553,0.3823207914829254","0.5999444723129272,0.39645880460739136","0.5745041966438293,0.39626002311706543","0.6731811761856079,0.42903146147727966","0.5039381384849548,0.4385622441768646","0.8006927371025085,0.38122546672821045","0.40145811438560486,0.4829663634300232","0.8939162492752075,0.3109281361103058","0.5309598445892334,0.46153679490089417","0.928378701210022,0.2938961982727051","0.5684580206871033,0.4564690589904785","0.9295141696929932,0.2907595634460449","0.5757448673248291,0.4518079161643982","0.9163978695869446,0.2958129644393921","0.5668520331382751,0.45328646898269653","0.5877051949501038,0.6037963628768921","0.48452630639076233,0.5939704775810242","0.593599796295166,0.729056715965271","0.42896369099617004,0.7025367617607117","0.6017624139785767,0.8386157155036926","0.4953395426273346,0.8213415145874023","0.5858567357063293,0.8463230133056641","0.5141721367835999,0.8312138319015503","0.6365156173706055,0.881775975227356","0.4934690296649933,0.8748572468757629"
394,"0.587486207485199,0.38671502470970154","0.5988069176673889,0.3770659565925598","0.6063620448112488,0.3771715462207794","0.613732635974884,0.37747615575790405","0.5781217217445374,0.37733617424964905","0.5711209177970886,0.3774450421333313","0.5642367005348206,0.3776504397392273","0.6252327561378479,0.3825410008430481","0.559296727180481,0.38245755434036255","0.6032778024673462,0.3988777995109558","0.5777450799942017,0.398765504360199","0.6755218505859375,0.42971521615982056","0.5059155821800232,0.4387234151363373","0.8032057285308838,0.3819209635257721","0.4022386372089386,0.4847411513328552","0.8862538933753967,0.31170397996902466","0.529542088508606,0.46438106894493103","0.9165664911270142,0.29450568556785583","0.5666747093200684,0.4596549868583679","0.9150117635726929,0.2914845049381256","0.5743705630302429,0.45471805334091187","0.9026523232460022,0.29660072922706604","0.5652225613594055,0.45630985498428345","0.5893837213516235,0.6037485599517822","0.4835330843925476,0.5927593111991882","0.5942403078079224,0.7288144826889038","0.429030179977417,0.7020048499107361","0.5968983769416809,0.8384634256362915","0.4923248589038849,0.8206773996353149","0.5803118944168091,0.8461998105049133","0.5132458209991455,0.831163763999939","0.6312161087989807,0.8814350366592407","0.49243032932281494,0.8747636079788208"
395,"0.5917177200317383,0.3889821469783783","0.6023378372192383,0.37892279028892517","0.6095433831214905,0.37906891107559204","0.6169226765632629,0.37936776876449585","0.5819609761238098,0.37905412912368774","0.5746638178825378,0.3793003261089325","0.567884087562561,0.37972062826156616","0.627009928226471,0.38464072346687317","0.5625725388526917,0.38506677746772766","0.6077988743782043,0.4010751247406006","0.5824371576309204,0.40157145261764526","0.6759883165359497,0.43334072828292847","0.5090896487236023,0.44117170572280884","0.8031275272369385,0.3865965008735657","0.40370962023735046,0.4906391501426697","0.8727625608444214,0.316587895154953","0.5290538668632507,0.4662018418312073","0.9024943709373474,0.29822516441345215","0.5654957294464111,0.4622017443180084","0.8982292413711548,0.2962559163570404","0.5734134912490845,0.4573591351509094","0.8842613101005554,0.3013189435005188","0.5641780495643616,0.45874089002609253","0.5910792350769043,0.6040013432502747","0.4846780598163605,0.5933284759521484","0.5961014032363892,0.7310598492622375","0.4224073588848114,0.7021181583404541","0.5947766304016113,0.838427722454071","0.49335551261901855,0.8191746473312378","0.5809821486473083,0.8456519246101379","0.5152584314346313,0.827942967414856","0.6320584416389465,0.8815129399299622","0.4936344623565674,0.8747122883796692"
396,"0.5915032625198364,0.39014583826065063","0.6019572615623474,0.3799213767051697","0.6089905500411987,0.38000935316085815","0.616253137588501,0.3802640736103058","0.5815182328224182,0.3802383840084076","0.5743269324302673,0.38056841492652893","0.5683479905128479,0.38105151057243347","0.6266418695449829,0.3857100009918213","0.5629759430885315,0.38651615381240845","0.6075592637062073,0.4016638398170471","0.5819811820983887,0.402433305978775","0.6757194399833679,0.4352595806121826","0.5106101632118225,0.4424876570701599","0.803693413734436,0.3936362862586975","0.4035632610321045,0.4944610595703125","0.8560202717781067,0.3258267045021057","0.5184352397918701,0.4683946967124939","0.8861624002456665,0.30514925718307495","0.5570994019508362,0.4641386568546295","0.8754833936691284,0.3044726252555847","0.5661271810531616,0.45845070481300354","0.8600934147834778,0.31109094619750977","0.5570265054702759,0.45984092354774475","0.5928137898445129,0.6061740517616272","0.48661521077156067,0.5937959551811218","0.6009137630462646,0.7342127561569214","0.419670432806015,0.7031799554824829","0.5927696824073792,0.8383762240409851","0.493574857711792,0.8189699053764343","0.5807754397392273,0.8450499773025513","0.5158417820930481,0.8272855877876282","0.6326435804367065,0.8815839886665344","0.4935626983642578,0.8747262954711914"
397,"0.5919159054756165,0.3903258740901947","0.6026665568351746,0.3801741898059845","0.6096222996711731,0.38037654757499695","0.616840124130249,0.38074785470962524","0.5822902321815491,0.3802565932273865","0.5748480558395386,0.3805750608444214","0.5691495537757874,0.3810564875602722","0.6269484758377075,0.38675743341445923","0.5628646612167358,0.386777400970459","0.6069678664207458,0.40214696526527405","0.581320583820343,0.40262570977211","0.6760944128036499,0.4376292824745178","0.50942063331604,0.44476932287216187","0.8105130791664124,0.4037620425224304","0.4012329876422882,0.49941563606262207","0.8420823216438293,0.3317168056964874","0.5011294484138489,0.46769586205482483","0.866019606590271,0.31205934286117554","0.5389503240585327,0.4641098380088806","0.8531326055526733,0.31227248907089233","0.5483638048171997,0.4582199156284332","0.8413308262825012,0.3186638057231903","0.5408985018730164,0.45961570739746094","0.595592737197876,0.6066323518753052","0.487491637468338,0.5940344929695129","0.6047175526618958,0.7338707447052002","0.4211328327655792,0.7038754224777222","0.591377317905426,0.8382928967475891","0.4962421953678131,0.819456934928894","0.581308126449585,0.8448502421379089","0.51783686876297,0.8281310796737671","0.6330790519714355,0.8817111849784851","0.4934133291244507,0.8750907778739929"
398,"0.5912876725196838,0.3902807831764221","0.6013482809066772,0.3802003264427185","0.6082625389099121,0.38043421506881714","0.6154307126998901,0.38080933690071106","0.5812361240386963,0.3802511692047119","0.5736202001571655,0.3805546164512634","0.5678223371505737,0.38102105259895325","0.6257219910621643,0.38681885600090027","0.561522901058197,0.3867836594581604","0.6061843633651733,0.4020881652832031","0.5805820226669312,0.4025762677192688","0.6759781241416931,0.43885207176208496","0.5082665085792542,0.4460236132144928","0.816653847694397,0.4145335257053375","0.40087980031967163,0.50311678647995","0.8305304050445557,0.33871644735336304","0.48084285855293274,0.4671173691749573","0.8439856767654419,0.31986337900161743","0.5163742899894714,0.4639454782009125","0.8322824239730835,0.31898921728134155","0.5256584882736206,0.4570581912994385","0.8248027563095093,0.32554903626441956","0.5193378329277039,0.45892685651779175","0.6032810807228088,0.6070377230644226","0.49262145161628723,0.5947827100753784","0.60639888048172,0.7336792945861816","0.4257277548313141,0.7051428556442261","0.5892142653465271,0.8383053541183472","0.4969134032726288,0.819666862487793","0.5810468196868896,0.8453764915466309","0.5184766054153442,0.8285012245178223","0.63287752866745,0.8818227052688599","0.4932940900325775,0.8752471208572388"
399,"0.5910660624504089,0.389094740152359","0.6006616950035095,0.37956082820892334","0.6074802279472351,0.37971553206443787","0.6145820021629333,0.3800619840621948","0.58055579662323,0.37962067127227783","0.5732461810112,0.37986108660697937","0.5674445033073425,0.3802257180213928","0.624916136264801,0.3854367136955261","0.5613877773284912,0.38607126474380493","0.6055945158004761,0.40136852860450745","0.5797983407974243,0.4018956124782562","0.6768076419830322,0.4384702146053314","0.5059477686882019,0.4469756484031677","0.8257017135620117,0.4264805316925049","0.4006589353084564,0.5070736408233643","0.8071590065956116,0.351676881313324","0.46305638551712036,0.4659424424171448","0.8080841898918152,0.3340029716491699","0.4937358498573303,0.45917654037475586","0.7968882918357849,0.33194980025291443","0.5054851174354553,0.45398133993148804","0.7931990027427673,0.33873236179351807","0.5007799863815308,0.45654091238975525","0.6119701266288757,0.6069461703300476","0.50222247838974,0.5949391722679138","0.6066964268684387,0.733405351638794","0.4303590655326843,0.707297682762146","0.5878121852874756,0.8382869958877563","0.5060155391693115,0.8200294375419617","0.5813320279121399,0.8456645011901855","0.5247585773468018,0.8289278149604797","0.6337973475456238,0.8819655179977417","0.49329811334609985,0.8751837015151978"
400,"0.589063823223114,0.3884064853191376","0.5986257791519165,0.37912267446517944","0.6058601140975952,0.3792141079902649","0.6127541065216064,0.37949270009994507","0.5779524445533752,0.37929290533065796","0.5715762376785278,0.3795424699783325","0.5644891262054443,0.3799021244049072","0.6240906119346619,0.3844462037086487","0.5558545589447021,0.3856162130832672","0.6028106212615967,0.4008563458919525","0.5761944651603699,0.4015302062034607","0.6763654351234436,0.4381820261478424","0.5011330246925354,0.446949303150177","0.8231135010719299,0.4410904049873352","0.4000667929649353,0.5113908052444458","0.7881044745445251,0.3697672486305237","0.4478146731853485,0.4582017958164215","0.7824761271476746,0.35433533787727356","0.4706072509288788,0.44825416803359985","0.7690463662147522,0.3543403148651123","0.48267242312431335,0.44525641202926636","0.7659828066825867,0.36035871505737305","0.47909796237945557,0.4488334059715271","0.6183136105537415,0.6053888201713562","0.5115231275558472,0.5951684713363647","0.6077727675437927,0.733217179775238","0.456731379032135,0.7116934657096863","0.587853193283081,0.8386980891227722","0.5209597945213318,0.8220502734184265","0.5818882584571838,0.8467252850532532","0.5359147191047668,0.8309100866317749","0.6339693069458008,0.8820719718933105","0.49365806579589844,0.8751968145370483"
