Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
107,"0.5786401033401489,0.36438247561454773","0.5950964093208313,0.3531869053840637","0.604015052318573,0.3532334268093109","0.6114286184310913,0.35346704721450806","0.5700302720069885,0.35449734330177307","0.5620965957641602,0.35520994663238525","0.5540128350257874,0.3559357523918152","0.6255542635917664,0.3606184124946594","0.5476993322372437,0.3624195456504822","0.598302960395813,0.3771830201148987","0.5640305876731873,0.37787744402885437","0.7000266313552856,0.4271562993526459","0.4782601296901703,0.42938748002052307","0.8616345524787903,0.4352439045906067","0.3182978630065918,0.43280529975891113","1.0115302801132202,0.42433062195777893","0.16620835661888123,0.41898876428604126","1.052451252937317,0.4216194748878479","0.1272171288728714,0.4100508689880371","1.061574935913086,0.4155401587486267","0.12432337552309036,0.40258535742759705","1.0366382598876953,0.41828274726867676","0.13800981640815735,0.4070644974708557","0.6555758714675903,0.6107673048973083","0.538959264755249,0.6109077334403992","0.635694146156311,0.7555369734764099","0.5512158274650574,0.751887321472168","0.6220278739929199,0.884899914264679","0.5694161653518677,0.8835800886154175","0.6180762648582458,0.8955727815628052","0.5771986842155457,0.8955268859863281","0.6501753926277161,0.936185359954834","0.537408173084259,0.9322524070739746"
108,"0.5785821080207825,0.36429113149642944","0.5949232578277588,0.3530826270580292","0.603829562664032,0.3531177043914795","0.6112439632415771,0.35333749651908875","0.5699228048324585,0.3544161319732666","0.5620157122612,0.355137437582016","0.5539436936378479,0.35586950182914734","0.6253993511199951,0.3605179190635681","0.5476473569869995,0.36238592863082886","0.5982725620269775,0.37710946798324585","0.5640220642089844,0.3778020739555359","0.6998833417892456,0.4270118176937103","0.478280246257782,0.4292290210723877","0.8622428178787231,0.43539124727249146","0.3180781602859497,0.4324467182159424","1.0149458646774292,0.4242166578769684","0.16648808121681213,0.41678184270858765","1.065097451210022,0.42176786065101624","0.1272958368062973,0.40810441970825195","1.0655958652496338,0.4155771732330322","0.12480395287275314,0.4008216857910156","1.040335774421692,0.41833361983299255","0.13823075592517853,0.4051547646522522","0.6555861234664917,0.6108139157295227","0.5389716029167175,0.6110287308692932","0.6357730031013489,0.7555379271507263","0.5512097477912903,0.7518835663795471","0.6220146417617798,0.8848902583122253","0.569372296333313,0.8835833668708801","0.6180583238601685,0.895541787147522","0.5771582126617432,0.8955256342887878","0.6499735713005066,0.9361844062805176","0.5372951626777649,0.9322115182876587"
109,"0.5784524083137512,0.3642565608024597","0.5946306586265564,0.3530382513999939","0.6035300493240356,0.3530482053756714","0.6109805107116699,0.35323747992515564","0.569692075252533,0.3544005751609802","0.5618245601654053,0.355123907327652","0.5537581443786621,0.35585761070251465","0.6251459121704102,0.3603934645652771","0.5475794076919556,0.3623705506324768","0.5981862545013428,0.377072274684906","0.5639641880989075,0.37778812646865845","0.6997551321983337,0.42675209045410156","0.47835803031921387,0.4288650155067444","0.8625097274780273,0.4353879392147064","0.3190586268901825,0.4322930872440338","1.0146238803863525,0.4242829382419586","0.16760654747486115,0.415775865316391","1.0568989515304565,0.421804279088974","0.12836483120918274,0.4067908227443695","1.06289803981781,0.4156235158443451","0.12626683712005615,0.3994796872138977","1.0388983488082886,0.41837412118911743","0.13969813287258148,0.40388187766075134","0.6556089520454407,0.6108130216598511","0.5389720797538757,0.6110756397247314","0.6357800960540771,0.7555691003799438","0.5510709285736084,0.7518788576126099","0.621986448764801,0.884890079498291","0.5693342685699463,0.8835875391960144","0.6180603504180908,0.8955386281013489","0.5771406292915344,0.8955245018005371","0.6498713493347168,0.9361858367919922","0.5371373891830444,0.9321469068527222"
110,"0.5782203078269958,0.3642135560512543","0.5941972136497498,0.3529832065105438","0.6030795574188232,0.3529655337333679","0.6106302738189697,0.3531229496002197","0.56935715675354,0.35438013076782227","0.561552107334137,0.35510700941085815","0.5535024404525757,0.3558441996574402","0.6248604655265808,0.36026930809020996","0.5475084781646729,0.36235663294792175","0.5980491042137146,0.3770254850387573","0.563858151435852,0.377768874168396","0.699531078338623,0.42637452483177185","0.4784638583660126,0.428678423166275","0.8623949885368347,0.43536943197250366","0.31989774107933044,0.43202537298202515","1.0145971775054932,0.4240862727165222","0.1675334870815277,0.41447243094444275","1.055202841758728,0.4216110110282898","0.12753480672836304,0.4057040810585022","1.062682032585144,0.41539257764816284","0.12497454881668091,0.3982888460159302","1.0379966497421265,0.4182190001010895","0.1387842744588852,0.40257054567337036","0.6557089686393738,0.6108087301254272","0.538978636264801,0.6110798120498657","0.6358495950698853,0.755512535572052","0.5509941577911377,0.7517106533050537","0.6219650506973267,0.8848491907119751","0.5693165063858032,0.8835657238960266","0.6180594563484192,0.8955284357070923","0.5771230459213257,0.8955056071281433","0.649860680103302,0.936176598072052","0.5371348261833191,0.9321410059928894"
111,"0.5781055688858032,0.36411064863204956","0.5939180850982666,0.35287347435951233","0.602780282497406,0.3528299331665039","0.6103907823562622,0.3529564440250397","0.569149374961853,0.354318767786026","0.5613783001899719,0.35505926609039307","0.553338348865509,0.35580819845199585","0.6247330904006958,0.36013326048851013","0.5474561452865601,0.36232995986938477","0.5980108380317688,0.37690994143486023","0.5638259649276733,0.3776722252368927","0.6993858814239502,0.42603230476379395","0.4785575568675995,0.4284123480319977","0.8631834387779236,0.4352336525917053","0.3201931118965149,0.43178048729896545","1.0153332948684692,0.4233812689781189","0.16617277264595032,0.4131162166595459","1.0556148290634155,0.42084449529647827","0.12452974170446396,0.40452900528907776","1.0626652240753174,0.41445717215538025","0.12161897122859955,0.39680016040802","1.037801742553711,0.41744184494018555","0.1360968053340912,0.40088024735450745","0.6557283997535706,0.6107715368270874","0.5389862656593323,0.6110801696777344","0.6358595490455627,0.7554150223731995","0.5508620142936707,0.7516006231307983","0.621958315372467,0.8848404884338379","0.5693044066429138,0.8835617303848267","0.6180851459503174,0.8955256342887878","0.5771220922470093,0.8955012559890747","0.6498367786407471,0.9361677169799805","0.5371232628822327,0.9321355819702148"
112,"0.5780190825462341,0.36401301622390747","0.5937147736549377,0.3527713418006897","0.6025566458702087,0.3527127802371979","0.6102025508880615,0.3528204560279846","0.5690122246742249,0.35424885153770447","0.5612776875495911,0.3550010621547699","0.5532534718513489,0.3557605445384979","0.6246368885040283,0.3600190281867981","0.5474368333816528,0.3623047471046448","0.597970724105835,0.3768079876899719","0.5638027787208557,0.3775756359100342","0.6992762684822083,0.4257868826389313","0.47881266474723816,0.4282638132572174","0.8638574481010437,0.4349830746650696","0.31994175910949707,0.4316409230232239","1.0133554935455322,0.42291221022605896","0.16478116810321808,0.41199350357055664","1.052950143814087,0.42019015550613403","0.12282930314540863,0.40348997712135315","1.0603162050247192,0.4138881266117096","0.12020715326070786,0.3953987956047058","1.0359090566635132,0.41711753606796265","0.13489116728305817,0.3992865979671478","0.6557396054267883,0.6106761693954468","0.5389791131019592,0.6110746264457703","0.6358782649040222,0.7552493810653687","0.5508111119270325,0.7514759302139282","0.6219507455825806,0.8848198652267456","0.5693012475967407,0.8835603594779968","0.618102490901947,0.8955218195915222","0.5771204829216003,0.8954998254776001","0.6498253345489502,0.9360979199409485","0.5371229648590088,0.932129979133606"
113,"0.5779441595077515,0.3637898564338684","0.5935157537460327,0.3525763154029846","0.6023331880569458,0.3525148630142212","0.6100252270698547,0.3526104986667633","0.5688832402229309,0.35408297181129456","0.5611831545829773,0.35485729575157166","0.5531721711158752,0.35563570261001587","0.6245281100273132,0.359891802072525","0.547406792640686,0.36226746439933777","0.5979490876197815,0.37657180428504944","0.5637913346290588,0.377303808927536","0.6990770101547241,0.42561501264572144","0.47892266511917114,0.42820438742637634","0.8637588620185852,0.4347384572029114","0.31967613101005554,0.43173032999038696","1.0111466646194458,0.42193078994750977","0.16415853798389435,0.41131964325904846","1.0501731634140015,0.4191696047782898","0.12209466099739075,0.4029676914215088","1.0575217008590698,0.4131767749786377","0.11970724165439606,0.39462268352508545","1.0333491563796997,0.4163631498813629","0.134490966796875,0.3984508216381073","0.6557410359382629,0.6105022430419922","0.538909375667572,0.6110459566116333","0.6358873844146729,0.7550547122955322","0.5507107973098755,0.7513969540596008","0.6219448447227478,0.8848012685775757","0.5692926049232483,0.8835601806640625","0.6181308031082153,0.8955175280570984","0.5771191716194153,0.8954988718032837","0.6498187780380249,0.9360267519950867","0.5371329188346863,0.9321273565292358"
114,"0.5778707265853882,0.3636642098426819","0.5933488607406616,0.35247746109962463","0.6021475791931152,0.3524203896522522","0.6098693013191223,0.35251760482788086","0.5687544345855713,0.3539842665195465","0.5610663890838623,0.3547675907611847","0.5530497431755066,0.35555559396743774","0.6243861317634583,0.3598441481590271","0.5473512411117554,0.3622566759586334","0.5979005694389343,0.37647539377212524","0.5637532472610474,0.37719884514808655","0.6987206339836121,0.4255217909812927","0.47895580530166626,0.4282011389732361","0.8636811375617981,0.43454378843307495","0.31932365894317627,0.4317006468772888","1.0098387002944946,0.4213532507419586","0.16289646923542023,0.410637766122818","1.0485459566116333,0.41871705651283264","0.12054117769002914,0.4021611213684082","1.0555739402770996,0.4130122661590576","0.11828141659498215,0.39380502700805664","1.031750202178955,0.4160495400428772","0.13322855532169342,0.3976799249649048","0.6557168364524841,0.6104956865310669","0.5388240218162537,0.6110625863075256","0.6358916163444519,0.7550307512283325","0.5505620241165161,0.7513924837112427","0.6219834089279175,0.8847988843917847","0.569226086139679,0.8835464715957642","0.6182428002357483,0.8955147862434387","0.5771009922027588,0.895476222038269","0.6498121023178101,0.9359993934631348","0.537132740020752,0.9321238398551941"
115,"0.5777390599250793,0.36355331540107727","0.5931492447853088,0.3524323105812073","0.6019220352172852,0.3523886799812317","0.6096763014793396,0.35249751806259155","0.5686041712760925,0.35388436913490295","0.560923159122467,0.35465171933174133","0.5528921484947205,0.3554258942604065","0.6240902543067932,0.35983869433403015","0.5472354292869568,0.362227201461792","0.5977122187614441,0.37641045451164246","0.5635928511619568,0.3770987391471863","0.6980265974998474,0.42537713050842285","0.4789993166923523,0.42818790674209595","0.8628313541412354,0.43469101190567017","0.31866878271102905,0.43139347434043884","1.0090092420578003,0.42077356576919556","0.16170738637447357,0.41008153557777405","1.0474462509155273,0.4179147183895111","0.1193615272641182,0.4014526307582855","1.0546565055847168,0.4123900830745697","0.11726181954145432,0.39285388588905334","1.0311404466629028,0.41525715589523315","0.13223785161972046,0.3967185318470001","0.6559612154960632,0.6104037165641785","0.5389265418052673,0.6110537052154541","0.6360810399055481,0.7550102472305298","0.5505475401878357,0.7513866424560547","0.6220254898071289,0.8847904205322266","0.5691765546798706,0.8835374116897583","0.6182928085327148,0.8955093622207642","0.5770619511604309,0.8954632878303528","0.6498053073883057,0.9359602928161621","0.5371381640434265,0.9320898056030273"
116,"0.5774967670440674,0.3633856177330017","0.5929909944534302,0.3523063063621521","0.6017712950706482,0.352300226688385","0.6095532178878784,0.3524409532546997","0.5683907270431519,0.3536456823348999","0.5606806874275208,0.35438817739486694","0.5526114702224731,0.3551409840583801","0.6239345073699951,0.3598288297653198","0.5470499396324158,0.36211535334587097","0.5974351763725281,0.3762810528278351","0.5631980299949646,0.37688249349594116","0.6975012421607971,0.4252820909023285","0.4788721203804016,0.4281136989593506","0.8620858192443848,0.4348127245903015","0.31729915738105774,0.43123483657836914","1.0091356039047241,0.41853466629981995","0.16036038100719452,0.4097205698490143","1.048002004623413,0.41581255197525024","0.11743537336587906,0.40120330452919006","1.05518639087677,0.41052478551864624","0.11564767360687256,0.39238378405570984","1.0322694778442383,0.4130445122718811","0.13091251254081726,0.3961724042892456","0.6564180254936218,0.6103976368904114","0.5390345454216003,0.6110618710517883","0.6361797451972961,0.755011260509491","0.5504762530326843,0.7513855695724487","0.6221091151237488,0.8847993612289429","0.5691056847572327,0.8835375905036926","0.6184949278831482,0.8955181837081909","0.577031672000885,0.8954442143440247","0.6497997641563416,0.9359663724899292","0.5371704697608948,0.9320858716964722"
117,"0.577487587928772,0.36325663328170776","0.5929900407791138,0.3522328734397888","0.6017657518386841,0.35224395990371704","0.60953688621521,0.3523949980735779","0.5683801174163818,0.3534959554672241","0.5606675744056702,0.3542245030403137","0.5526058673858643,0.3549688756465912","0.6239287257194519,0.35977768898010254","0.5470280647277832,0.36194145679473877","0.5974251627922058,0.3761075437068939","0.5632103681564331,0.37652871012687683","0.6974862217903137,0.42517298460006714","0.47882622480392456,0.42789214849472046","0.8619959354400635,0.43484559655189514","0.3167468309402466,0.4313613474369049","1.0088900327682495,0.41622525453567505","0.15983572602272034,0.4096826910972595","1.048729419708252,0.4136454463005066","0.11668182164430618,0.4013516902923584","1.0558637380599976,0.40799134969711304","0.11493083089590073,0.39250484108924866","1.033715009689331,0.409942090511322","0.13056379556655884,0.3962499499320984","0.6568206548690796,0.610338032245636","0.5392881631851196,0.6110507249832153","0.63648521900177,0.7549515962600708","0.5504694581031799,0.7513814568519592","0.6223210096359253,0.8847537040710449","0.5690879225730896,0.8835260272026062","0.6187633275985718,0.8954785466194153","0.5770013332366943,0.8953683972358704","0.6500374674797058,0.9359753727912903","0.5372733473777771,0.9321104288101196"
