Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
425,"0.5661810636520386,0.3811291456222534","0.5744004845619202,0.37001827359199524","0.5805879235267639,0.37002772092819214","0.5872738361358643,0.3701481521129608","0.5549600720405579,0.3707220256328583","0.5472116470336914,0.37112969160079956","0.5393330454826355,0.37159472703933716","0.599578857421875,0.37619075179100037","0.5275474786758423,0.3782646059989929","0.5802940130233765,0.39259669184684753","0.5541353225708008,0.3933867812156677","0.6516163945198059,0.4340380132198334","0.48033028841018677,0.4389163851737976","0.6898149847984314,0.5003783702850342","0.4615817070007324,0.5124398469924927","0.7111872434616089,0.5288766622543335","0.43792325258255005,0.49028873443603516","0.7073532938957214,0.539710283279419","0.4249730110168457,0.486652672290802","0.7097482681274414,0.5348968505859375","0.4304462969303131,0.47817692160606384","0.6929391026496887,0.5301427841186523","0.43849194049835205,0.47856783866882324","0.6616944670677185,0.5990413427352905","0.5546541810035706,0.6035424470901489","0.7212217450141907,0.7153239846229553","0.559561014175415,0.7279778718948364","0.6548130512237549,0.833258330821991","0.5653549432754517,0.8451778292655945","0.6301072239875793,0.8423515558242798","0.5788922905921936,0.8569110035896301","0.6660524010658264,0.8884021043777466","0.5193966627120972,0.8846465349197388"
426,"0.5685949921607971,0.381046861410141","0.5768022537231445,0.36978524923324585","0.5832512974739075,0.369689404964447","0.5901458263397217,0.36967068910598755","0.5584863424301147,0.37069910764694214","0.5512558221817017,0.37113824486732483","0.543587863445282,0.37161004543304443","0.6036936640739441,0.3757823705673218","0.5326787233352661,0.37833350896835327","0.5827142596244812,0.3925096392631531","0.5581207871437073,0.3933601677417755","0.6573525071144104,0.4361063539981842","0.4862016439437866,0.4382021427154541","0.6969975829124451,0.5025132894515991","0.45793163776397705,0.5107349753379822","0.7196009159088135,0.5324413180351257","0.4177120625972748,0.5017717480659485","0.7179585099220276,0.5434216260910034","0.39341244101524353,0.5066811442375183","0.7243456244468689,0.5394251346588135","0.3986362814903259,0.4989197850227356","0.7039629220962524,0.5349334478378296","0.4096207618713379,0.49715718626976013","0.6575424075126648,0.6007851362228394","0.551050066947937,0.6040273904800415","0.7028424739837646,0.7210930585861206","0.557282567024231,0.728840708732605","0.6455075740814209,0.8334332704544067","0.5650073885917664,0.8452613949775696","0.622184693813324,0.8444163203239441","0.5786758661270142,0.8568853139877319","0.6659418940544128,0.8884552717208862","0.5193466544151306,0.8845818638801575"
427,"0.5721379518508911,0.3809938132762909","0.5804386734962463,0.36974605917930603","0.5872529149055481,0.3695976436138153","0.5942728519439697,0.3695121109485626","0.5625547766685486,0.3707045912742615","0.5557177066802979,0.37117111682891846","0.5485028028488159,0.3717283010482788","0.6089722514152527,0.37563222646713257","0.5392017364501953,0.3784244656562805","0.5865444540977478,0.392418771982193","0.5634183883666992,0.39329439401626587","0.666191041469574,0.4377053678035736","0.4927699565887451,0.4377848207950592","0.708821713924408,0.49762678146362305","0.44251400232315063,0.4962030053138733","0.7343035936355591,0.5356765985488892","0.37507984042167664,0.5147359371185303","0.7439631223678589,0.5474792718887329","0.3441260755062103,0.5268622636795044","0.7441019415855408,0.5448669195175171","0.3475066125392914,0.5261363387107849","0.7313312888145447,0.5404679775238037","0.36083683371543884,0.522595226764679","0.6516805291175842,0.6019673943519592","0.5452342629432678,0.6039955019950867","0.6766664981842041,0.7258551120758057","0.5499815344810486,0.7287576198577881","0.6326113939285278,0.8371399641036987","0.5612561106681824,0.8450618982315063","0.6147315502166748,0.8486555218696594","0.5757121443748474,0.8565154075622559","0.6658841371536255,0.8891863822937012","0.5182744264602661,0.884515106678009"
428,"0.5756612420082092,0.38099509477615356","0.5851302742958069,0.36973392963409424","0.5919808745384216,0.3695743978023529","0.5994194746017456,0.3694630563259125","0.5672077536582947,0.37071189284324646","0.5603545904159546,0.3711794912815094","0.5535757541656494,0.37173977494239807","0.6148260235786438,0.375563383102417","0.5452075600624084,0.3783988356590271","0.5903188586235046,0.39242860674858093","0.5671815872192383,0.3932643532752991","0.6733944416046143,0.4379397928714752","0.4952174723148346,0.43709930777549744","0.7202093601226807,0.49388784170150757","0.43668246269226074,0.48982295393943787","0.7799331545829773,0.5419086813926697","0.32777637243270874,0.526404082775116","0.786907970905304,0.5570839643478394","0.2988618314266205,0.5424110889434814","0.7756795883178711,0.552952229976654","0.3036838173866272,0.5428124666213989","0.7693881392478943,0.547366738319397","0.31481051445007324,0.5389771461486816","0.6496014595031738,0.602360725402832","0.5404144525527954,0.6037010550498962","0.6609097123146057,0.7291730642318726","0.5313447713851929,0.7288163900375366","0.6238248348236084,0.8385961651802063","0.5567800402641296,0.8442410230636597","0.6066039800643921,0.8495111465454102","0.570227861404419,0.8549838066101074","0.6651189923286438,0.8893406987190247","0.5171478986740112,0.884466826915741"
429,"0.5802465081214905,0.3809041380882263","0.590306282043457,0.3696429431438446","0.5971361994743347,0.3694802224636078","0.6047521233558655,0.3693423867225647","0.5721035599708557,0.3706671893596649","0.5651639103889465,0.3711324632167816","0.5583634972572327,0.3716983497142792","0.6200041174888611,0.3755066990852356","0.5497811436653137,0.37838247418403625","0.5944675207138062,0.39235955476760864","0.5710080862045288,0.3931562304496765","0.6805702447891235,0.43819671869277954","0.499045193195343,0.43684378266334534","0.744699239730835,0.49209555983543396","0.41634422540664673,0.4850708544254303","0.8239386081695557,0.5454821586608887","0.29956212639808655,0.5283355116844177","0.8378291726112366,0.5611816048622131","0.26783543825149536,0.5446146726608276","0.8306366801261902,0.5602102875709534","0.2709077298641205,0.5464915633201599","0.8230763077735901,0.5556694269180298","0.2834913730621338,0.5423749089241028","0.6456429958343506,0.6036384105682373","0.5359308123588562,0.6034325957298279","0.6540584564208984,0.730947732925415","0.5107691884040833,0.7239169478416443","0.6197343468666077,0.8412383794784546","0.5472984313964844,0.8378122448921204","0.6017996668815613,0.8512635231018066","0.5624046921730042,0.8483940958976746","0.6635966300964355,0.8898402452468872","0.5143128633499146,0.8834297060966492"
430,"0.5852870345115662,0.38108372688293457","0.5953270792961121,0.36968863010406494","0.6013848781585693,0.36952871084213257","0.6091216206550598,0.36936983466148376","0.576351523399353,0.3707994818687439","0.5689581036567688,0.37128767371177673","0.5616655349731445,0.3719339370727539","0.6240970492362976,0.37558749318122864","0.5523583292961121,0.3786458671092987","0.5997173190116882,0.3924484848976135","0.575315535068512,0.3933113217353821","0.6827513575553894,0.4380071759223938","0.5006474256515503,0.436577171087265","0.7739933729171753,0.4908413290977478","0.3976438343524933,0.4826682507991791","0.8639516830444336,0.5396229028701782","0.2757323980331421,0.5264011025428772","0.893328845500946,0.5564823150634766","0.2443806529045105,0.5434600114822388","0.8869380354881287,0.5574427247047424","0.24603226780891418,0.545114278793335","0.8756791949272156,0.5530380010604858","0.25719761848449707,0.5412266850471497","0.6437793374061584,0.6047214269638062","0.5349428653717041,0.6031707525253296","0.6484519839286804,0.7312968969345093","0.48920899629592896,0.7185527086257935","0.6175051927566528,0.8428188562393188","0.5376007556915283,0.8352361917495728","0.5986171960830688,0.8517569303512573","0.5553526282310486,0.8454532623291016","0.6620247960090637,0.8900977373123169","0.5099279880523682,0.8834530711174011"
431,"0.5913206934928894,0.38126736879348755","0.6009130477905273,0.36989253759384155","0.6067346930503845,0.36979734897613525","0.6144530773162842,0.36972013115882874","0.5818173289299011,0.370928019285202","0.5742419958114624,0.3714125156402588","0.5666080713272095,0.3721018135547638","0.628557026386261,0.3761982321739197","0.5558012127876282,0.37890103459358215","0.6052658557891846,0.3926697075366974","0.5803356170654297,0.39352330565452576","0.68692946434021,0.43863028287887573","0.5011250972747803,0.43680715560913086","0.8001737594604492,0.49024438858032227","0.38752999901771545,0.48110562562942505","0.9114518165588379,0.5371557474136353","0.2562609016895294,0.5198198556900024","0.9443762302398682,0.5544334650039673","0.21749916672706604,0.5339263677597046","0.9436402916908264,0.5567039251327515","0.21694955229759216,0.5348132848739624","0.9337975382804871,0.5524276494979858","0.22951507568359375,0.5318496227264404","0.6430599689483643,0.6056495904922485","0.5333025455474854,0.60309237241745","0.6455017328262329,0.7324432134628296","0.4706158936023712,0.7143651843070984","0.6183831691741943,0.8447812795639038","0.5280994176864624,0.8328800201416016","0.5997800827026367,0.8536018133163452","0.5473349094390869,0.8432258367538452","0.6615736484527588,0.8901973962783813","0.5085954070091248,0.8830930590629578"
432,"0.5934368371963501,0.38181573152542114","0.6040675044059753,0.370322585105896","0.6096368432044983,0.37026235461235046","0.6171941757202148,0.37021148204803467","0.5842502117156982,0.3714081048965454","0.5763792395591736,0.3719489276409149","0.5688049793243408,0.37277790904045105","0.6318509578704834,0.3769499659538269","0.5592443346977234,0.379400372505188","0.6083012819290161,0.3931620717048645","0.5821163058280945,0.39409732818603516","0.6940081119537354,0.4405133128166199","0.5041936039924622,0.4368845522403717","0.8189377784729004,0.4901048541069031","0.3848969042301178,0.47730809450149536","0.9478838443756104,0.5309601426124573","0.25162073969841003,0.5172913670539856","0.9838131666183472,0.5462782382965088","0.2141208052635193,0.5281305909156799","0.9879766702651978,0.5467575788497925","0.2132333517074585,0.5270999073982239","0.9741569757461548,0.5430310964584351","0.225272074341774,0.5255878567695618","0.6420494318008423,0.6073558330535889","0.5323916673660278,0.6031550765037537","0.6405417323112488,0.7339591979980469","0.45595958828926086,0.7097923159599304","0.6181874871253967,0.8460760116577148","0.5176956653594971,0.8280583620071411","0.6004616022109985,0.8551265001296997","0.5376474857330322,0.8372605443000793","0.6597007513046265,0.8905647993087769","0.5079463124275208,0.8813526034355164"
433,"0.5952327847480774,0.382244735956192","0.6067197322845459,0.3705853819847107","0.6125591993331909,0.37056341767311096","0.6190928816795349,0.3705919086933136","0.5857619643211365,0.37161529064178467","0.5778964161872864,0.37220513820648193","0.5708748698234558,0.3730967044830322","0.6337934136390686,0.3774239420890808","0.5612545013427734,0.3797995448112488","0.6110891103744507,0.39370420575141907","0.5835488438606262,0.39452236890792847","0.6989617943763733,0.4410635530948639","0.5037893652915955,0.4369743764400482","0.8308185338973999,0.4893811345100403","0.3777748942375183,0.4729713499546051","0.967615008354187,0.5303189158439636","0.24552230536937714,0.5051284432411194","1.003949522972107,0.5438923835754395","0.20773470401763916,0.5124454498291016","1.0134326219558716,0.5448757410049438","0.20578409731388092,0.5106527805328369","0.9950463771820068,0.5370587110519409","0.21714523434638977,0.5097822546958923","0.6421116590499878,0.6089606285095215","0.5316206812858582,0.6038728952407837","0.6373252272605896,0.7385390996932983","0.4510508179664612,0.7074177265167236","0.6183146834373474,0.8465684056282043","0.5100951790809631,0.8268618583679199","0.6012651920318604,0.8559147715568542","0.5299205183982849,0.8356986045837402","0.6589266657829285,0.8905439376831055","0.5073937177658081,0.8803938627243042"
434,"0.5960602164268494,0.38232260942459106","0.607489287853241,0.370641827583313","0.6139401197433472,0.3706304728984833","0.6197673678398132,0.37068870663642883","0.5862177610397339,0.3716627359390259","0.5786116123199463,0.3722701072692871","0.571999728679657,0.3731502890586853","0.6341800093650818,0.3775783181190491","0.5623818039894104,0.37999728322029114","0.6122257709503174,0.39381080865859985","0.58417147397995,0.3946044147014618","0.7017472386360168,0.44139060378074646","0.5035647749900818,0.4370235800743103","0.8320482969284058,0.4832322597503662","0.37066760659217834,0.4685335159301758","0.9759858846664429,0.5127097368240356","0.23199692368507385,0.4926559329032898","1.009083867073059,0.5183804631233215","0.19594377279281616,0.49336546659469604","1.0192780494689941,0.5157023072242737","0.1922733336687088,0.49192315340042114","1.0005360841751099,0.5153852105140686","0.20482851564884186,0.49260368943214417","0.6419958472251892,0.6094239950180054","0.5316039323806763,0.6040209531784058","0.6359262466430664,0.7393494844436646","0.450489342212677,0.7061610817909241","0.6185491681098938,0.8465347290039062","0.5052201747894287,0.8256719708442688","0.6017900109291077,0.8559229969978333","0.5248501896858215,0.8345596194267273","0.6583736538887024,0.8905535936355591","0.5055578947067261,0.8801364898681641"
435,"0.5964810848236084,0.3811344802379608","0.6075804233551025,0.3701825439929962","0.6142913103103638,0.37019532918930054","0.6200461387634277,0.37030237913131714","0.5867233276367188,0.37134891748428345","0.5795266628265381,0.37198346853256226","0.5731617212295532,0.372842401266098","0.6336668729782104,0.37752586603164673","0.5638183951377869,0.38000112771987915","0.612743616104126,0.39318424463272095","0.5843060612678528,0.3940252363681793","0.7048015594482422,0.4422492980957031","0.5033220052719116,0.437664270401001","0.838185727596283,0.47745877504348755","0.36380535364151,0.4650638997554779","0.9903779029846191,0.4983486235141754","0.21838484704494476,0.48414725065231323","1.0286749601364136,0.4981619417667389","0.1822790801525116,0.4849936068058014","1.0381553173065186,0.4944252371788025","0.17644408345222473,0.4841825067996979","1.0181833505630493,0.49746832251548767","0.18998658657073975,0.48467105627059937","0.6420037746429443,0.6093152165412903","0.5314325094223022,0.6040054559707642","0.6359003186225891,0.7381705045700073","0.4510180950164795,0.7059691548347473","0.6183111071586609,0.8464919328689575","0.5049375295639038,0.8247753381729126","0.6021033525466919,0.8556109666824341","0.525606095790863,0.8339262008666992","0.6554371118545532,0.8903613090515137","0.504771888256073,0.8797264099121094"
