Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
373,"0.58586186170578,0.40924006700515747","0.5969065427780151,0.39849016070365906","0.6030009984970093,0.3985896706581116","0.6090759038925171,0.3986649215221405","0.5740038156509399,0.3983612060546875","0.5672634243965149,0.3983718454837799","0.5598962306976318,0.39856743812561035","0.6164897680282593,0.40123385190963745","0.5474720001220703,0.4024280309677124","0.59571772813797,0.4204419255256653","0.570807158946991,0.4206966161727905","0.6677350997924805,0.43955856561660767","0.48713481426239014,0.4512445032596588","0.8031162619590759,0.39846932888031006","0.4096957743167877,0.5113526582717896","0.920856237411499,0.3405975103378296","0.5467478632926941,0.4873117208480835","0.956129789352417,0.3271353542804718","0.5849489569664001,0.4818078875541687","0.9571840167045593,0.32392966747283936","0.5936992764472961,0.47619715332984924","0.9440785646438599,0.328534871339798","0.5826228857040405,0.4779556691646576","0.65485018491745,0.6034805178642273","0.5554375648498535,0.6060885190963745","0.6994984745979309,0.717555820941925","0.5499062538146973,0.727519690990448","0.629016637802124,0.8301448822021484","0.5710485577583313,0.830511212348938","0.6111704707145691,0.8364614248275757","0.5830774307250977,0.8402224779129028","0.6489562392234802,0.8763586282730103","0.5228124856948853,0.8730118274688721"
374,"0.5807687044143677,0.4096319079399109","0.5901744961738586,0.3988976776599884","0.5960257053375244,0.399018257856369","0.6015158891677856,0.39913299679756165","0.5691272020339966,0.3987486660480499","0.5611821413040161,0.39878398180007935","0.5538346171379089,0.3989889323711395","0.6067270636558533,0.40186598896980286","0.5408291816711426,0.4029768705368042","0.5886185169219971,0.4209246039390564","0.5652909278869629,0.4211111068725586","0.6584402918815613,0.44019877910614014","0.47602400183677673,0.45148465037345886","0.79511958360672,0.3987467885017395","0.4018618166446686,0.5114593505859375","0.9097073078155518,0.3406641185283661","0.5391717553138733,0.48755961656570435","0.9450266361236572,0.3270713686943054","0.5751221776008606,0.4822559654712677","0.9452944397926331,0.3240112066268921","0.5841013193130493,0.47647032141685486","0.9328147768974304,0.32898399233818054","0.5741358399391174,0.47824355959892273","0.6589868664741516,0.6000780463218689","0.5587607026100159,0.6061302423477173","0.7144284844398499,0.710704505443573","0.5757855176925659,0.7296004295349121","0.6376410722732544,0.8286265730857849","0.5781645178794861,0.8336778879165649","0.6213793158531189,0.8361592888832092","0.5896185040473938,0.8430019021034241","0.6541900634765625,0.8762746453285217","0.5325307250022888,0.8742914795875549"
375,"0.5750828385353088,0.41078341007232666","0.5838393568992615,0.40090635418891907","0.5892214179039001,0.4012288749217987","0.5942164659500122,0.40160658955574036","0.5646194219589233,0.3998264670372009","0.5568684339523315,0.3994280695915222","0.549177885055542,0.3991678059101105","0.5969943404197693,0.4046124219894409","0.5334546566009521,0.4032444357872009","0.5814516544342041,0.4222341775894165","0.5591928362846375,0.4221876263618469","0.6480435132980347,0.44033950567245483","0.4695606231689453,0.4539855718612671","0.7807056903839111,0.40058621764183044","0.39655792713165283,0.5116379261016846","0.8952018618583679,0.3425370752811432","0.5324033498764038,0.48782220482826233","0.9288390874862671,0.32971158623695374","0.5659661889076233,0.48234823346138","0.9289150834083557,0.3266448378562927","0.5769961476325989,0.47676777839660645","0.9178670048713684,0.33167290687561035","0.567936897277832,0.4784918427467346","0.6637914180755615,0.5990424156188965","0.5632422566413879,0.6070608496665955","0.7229227423667908,0.710139811038971","0.5937268733978271,0.731277585029602","0.6510191559791565,0.8269985914230347","0.5857519507408142,0.834448516368866","0.6349002122879028,0.8337485194206238","0.5924932956695557,0.8434913158416748","0.6586172580718994,0.8762685656547546","0.5390508770942688,0.8748024702072144"
376,"0.5652797818183899,0.4133201539516449","0.5751031041145325,0.4045177102088928","0.5802100896835327,0.40500813722610474","0.5841115117073059,0.4055311381816864","0.556071400642395,0.4032077491283417","0.5482971668243408,0.40267738699913025","0.5404689311981201,0.4022131860256195","0.588641345500946,0.40903985500335693","0.5235804915428162,0.4058307707309723","0.5726892948150635,0.42484450340270996","0.5493951439857483,0.42461922764778137","0.6419237852096558,0.44217994809150696","0.4585931897163391,0.45897603034973145","0.7779567241668701,0.4013936519622803","0.3907240629196167,0.514407753944397","0.8867048621177673,0.3449491262435913","0.5252159833908081,0.4878728687763214","0.9202263951301575,0.3315317630767822","0.5563669800758362,0.4825579822063446","0.9221884608268738,0.3283839821815491","0.566315770149231,0.4769318699836731","0.9102478623390198,0.33353468775749207","0.5582582354545593,0.4785851240158081","0.6653478145599365,0.5986008048057556","0.5641873478889465,0.6093323230743408","0.7316113114356995,0.706559419631958","0.5979472398757935,0.7325589656829834","0.6617990732192993,0.823184609413147","0.5833057761192322,0.8334928750991821","0.6426957249641418,0.8295664191246033","0.590099036693573,0.8422818183898926","0.6660066843032837,0.8762900233268738","0.5402555465698242,0.8741766214370728"
377,"0.5587232112884521,0.4178370237350464","0.5675296187400818,0.40888822078704834","0.5721431374549866,0.40948447585105896","0.5772120356559753,0.4102187752723694","0.5481533408164978,0.4082040786743164","0.5398069620132446,0.4080580770969391","0.5315625667572021,0.40805187821388245","0.5833202600479126,0.4144514501094818","0.5131976008415222,0.412291944026947","0.567362904548645,0.42962947487831116","0.5424551963806152,0.4301736354827881","0.6364869475364685,0.4446457326412201","0.4528449475765228,0.4670005142688751","0.7739348411560059,0.4037889540195465","0.3809794485569,0.5207716822624207","0.878644585609436,0.3496304750442505","0.5186341404914856,0.4911952614784241","0.9148127436637878,0.33493468165397644","0.5517289042472839,0.48514696955680847","0.9166175723075867,0.3324533998966217","0.561525285243988,0.48057177662849426","0.9027374386787415,0.33835914731025696","0.5530537366867065,0.4820089638233185","0.668328046798706,0.5992354154586792","0.5675859451293945,0.6124249696731567","0.7409470677375793,0.705829918384552","0.5996650457382202,0.7344092130661011","0.6654228568077087,0.8200148940086365","0.5852447152137756,0.8329212069511414","0.6436849236488342,0.826531708240509","0.5954035520553589,0.8413750529289246","0.6687335968017578,0.8754183650016785","0.5439803600311279,0.8734208941459656"
378,"0.5530673861503601,0.4223328232765198","0.5610496997833252,0.4133281111717224","0.5663115382194519,0.4139711856842041","0.5721547603607178,0.41461941599845886","0.5425472855567932,0.412833571434021","0.5340563654899597,0.41306769847869873","0.5260342359542847,0.4132404327392578","0.578054666519165,0.4188927412033081","0.5066553354263306,0.41818174719810486","0.5621761679649353,0.4342380166053772","0.5373340845108032,0.4350650906562805","0.6322958469390869,0.44772839546203613","0.45010998845100403,0.47437071800231934","0.7711257338523865,0.40626150369644165","0.37585777044296265,0.5271845459938049","0.8741292953491211,0.35131531953811646","0.5164015293121338,0.4950903058052063","0.9108651280403137,0.3356791138648987","0.5508925318717957,0.4883458614349365","0.9127318263053894,0.3336879014968872","0.5596328973770142,0.4844259023666382","0.8985005617141724,0.33977431058883667","0.55097895860672,0.4857932925224304","0.6688771843910217,0.5995661020278931","0.5691225528717041,0.6151319146156311","0.7452065348625183,0.7084342241287231","0.595699667930603,0.7394858598709106","0.6649740934371948,0.8189258575439453","0.5858600735664368,0.8333887457847595","0.6435805559158325,0.8258529305458069","0.5958713293075562,0.8413136601448059","0.6672887802124023,0.8727453351020813","0.5424805283546448,0.8730965256690979"
379,"0.5527172684669495,0.4245340824127197","0.5602702498435974,0.41575902700424194","0.5658893585205078,0.41610750555992126","0.5711809396743774,0.4166390597820282","0.5413705110549927,0.4155861437320709","0.5336291193962097,0.41582587361335754","0.5248956680297852,0.41623160243034363","0.5766552686691284,0.4209873676300049","0.5061668753623962,0.42102885246276855","0.5615654587745667,0.43615201115608215","0.5373873114585876,0.43693283200263977","0.6318103075027466,0.45135214924812317","0.45106086134910583,0.4782620370388031","0.7699094414710999,0.4091758131980896","0.3747483193874359,0.5318801999092102","0.8764763474464417,0.35220667719841003","0.5131863355636597,0.5009021759033203","0.9104821085929871,0.33603185415267944","0.5485259294509888,0.4943576753139496","0.911962628364563,0.3341161906719208","0.5569584369659424,0.48991674184799194","0.8992897272109985,0.3403647840023041","0.5481166243553162,0.4915584325790405","0.6694879531860352,0.6025732755661011","0.5693016648292542,0.6183477640151978","0.7442194819450378,0.7088263630867004","0.5896832942962646,0.7442152500152588","0.661464273929596,0.8195417523384094","0.5842823386192322,0.8335173726081848","0.6410188674926758,0.8256428837776184","0.5931432247161865,0.8411738872528076","0.6676620841026306,0.8727518320083618","0.5418509840965271,0.8730590343475342"
380,"0.5505246520042419,0.4254917502403259","0.5586220026016235,0.4165026545524597","0.5647481083869934,0.41684451699256897","0.5704544186592102,0.4171612858772278","0.539359986782074,0.4161255657672882","0.5322805643081665,0.4162605404853821","0.5238990783691406,0.4165900647640228","0.5784703493118286,0.4214481711387634","0.5068961381912231,0.4213336706161499","0.5605112910270691,0.43703731894493103","0.536010205745697,0.43771299719810486","0.6326642036437988,0.45321914553642273","0.4533441662788391,0.4791271686553955","0.7698749899864197,0.4123622477054596","0.37700653076171875,0.5334595441818237","0.8794941306114197,0.35195088386535645","0.5083078145980835,0.5029175877571106","0.9118094444274902,0.3360413610935211","0.5431174039840698,0.4957844316959381","0.9127707481384277,0.3340134620666504","0.5522071123123169,0.49139562249183655","0.9011529684066772,0.3401099443435669","0.543788492679596,0.4929307699203491","0.668586254119873,0.6052877902984619","0.5682650804519653,0.6195515394210815","0.7376567125320435,0.7127633094787598","0.5822836756706238,0.7449477314949036","0.6612420678138733,0.8198103904724121","0.582541823387146,0.8342915773391724","0.6406343579292297,0.8262668251991272","0.5920214056968689,0.8419861793518066","0.6677500009536743,0.8726012110710144","0.5384036302566528,0.8734444379806519"
381,"0.5481410026550293,0.4255375266075134","0.5571059584617615,0.4157564342021942","0.5637044906616211,0.4160255491733551","0.5701736807823181,0.4163658022880554","0.5373576283454895,0.4158620834350586","0.5304052829742432,0.4162267744541168","0.5226099491119385,0.41679590940475464","0.5797494053840637,0.42076992988586426","0.5083574652671814,0.42126893997192383","0.5596737265586853,0.437113493680954","0.5353584885597229,0.4375861585140228","0.6332831978797913,0.4541531503200531","0.455363392829895,0.4793681502342224","0.7708240151405334,0.4132501184940338","0.37686026096343994,0.5338669419288635","0.8821539878845215,0.3517221212387085","0.5063397884368896,0.5041584968566895","0.9147264361381531,0.3360823690891266","0.5404083728790283,0.49639812111854553","0.9156116843223572,0.33412718772888184","0.5489357709884644,0.4915812015533447","0.9041427373886108,0.3400062620639801","0.540077269077301,0.4935161769390106","0.6675722599029541,0.6082778573036194","0.5641658902168274,0.620974063873291","0.7331764101982117,0.7181568741798401","0.5721893906593323,0.7456250786781311","0.6539270281791687,0.8223938345909119","0.5812727212905884,0.8340238332748413","0.6367310881614685,0.8299988508224487","0.5910384058952332,0.8419612646102905","0.6674667596817017,0.8738823533058167","0.5345703959465027,0.873378574848175"
382,"0.5514214634895325,0.42490914463996887","0.560543417930603,0.4151138961315155","0.5669583082199097,0.4154045581817627","0.5732101202011108,0.415819376707077","0.5407415628433228,0.4152278006076813","0.533588171005249,0.41557472944259644","0.5258166193962097,0.4160923659801483","0.5820493698120117,0.4200352132320404","0.5113188624382019,0.4206996262073517","0.5623146295547485,0.43656134605407715","0.5382928848266602,0.4369198679924011","0.634634256362915,0.45484617352485657","0.45713984966278076,0.47731614112854004","0.7722859978675842,0.4132331311702728","0.3783818483352661,0.5324994921684265","0.8845710754394531,0.3514997363090515","0.5049961805343628,0.5036531090736389","0.9150456786155701,0.33643078804016113","0.5396543741226196,0.4964968264102936","0.9158935546875,0.3344763219356537","0.5490449070930481,0.4918248653411865","0.9047999978065491,0.3401261568069458","0.5391815304756165,0.4938036799430847","0.6624171733856201,0.6119301319122314","0.5568519830703735,0.6227423548698425","0.7281562685966492,0.7266817092895508","0.5528202652931213,0.7477719187736511","0.6473404169082642,0.8234861493110657","0.5806816816329956,0.8340162038803101","0.6312761902809143,0.8316842317581177","0.590470552444458,0.8421741724014282","0.6677453517913818,0.8738274574279785","0.5295265316963196,0.8733519315719604"
383,"0.5526573657989502,0.4216112196445465","0.5618095993995667,0.412453293800354","0.5690354108810425,0.4127027690410614","0.575221061706543,0.412915974855423","0.5414031744003296,0.4123225808143616","0.5344290137290955,0.4127231240272522","0.5278415679931641,0.41324225068092346","0.582152247428894,0.4164614975452423","0.5168018937110901,0.4188844561576843","0.562748908996582,0.4331916272640228","0.5400701761245728,0.43344590067863464","0.635964035987854,0.4544360637664795","0.4588549733161926,0.474319726228714","0.7724335789680481,0.41258227825164795","0.3797963857650757,0.5312400460243225","0.8928983807563782,0.3516048491001129","0.5056602358818054,0.5029192566871643","0.9217284917831421,0.336910218000412","0.5422789454460144,0.4961990714073181","0.9234458208084106,0.3348161578178406","0.5518079400062561,0.49123647809028625","0.9114861488342285,0.3404439389705658","0.5416043400764465,0.4934019446372986","0.6561554074287415,0.6129350066184998","0.5488773584365845,0.6220501065254211","0.717204213142395,0.7278152704238892","0.5331133008003235,0.7460339069366455","0.6429526209831238,0.8251583576202393","0.5798830986022949,0.8337846398353577","0.6281416416168213,0.8329067826271057","0.590024471282959,0.8420406579971313","0.6675461530685425,0.8738685250282288","0.5280534029006958,0.8733222484588623"
