Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
409,"0.5009413361549377,0.327454537153244","0.5085629224777222,0.3159305155277252","0.514491617679596,0.3163192868232727","0.5212585926055908,0.31677907705307007","0.48644310235977173,0.31390470266342163","0.47788169980049133,0.3132149875164032","0.4675884544849396,0.31244248151779175","0.5210086703300476,0.31896185874938965","0.44369155168533325,0.31575894355773926","0.5081754326820374,0.34164586663246155","0.48313331604003906,0.33973535895347595","0.5657689571380615,0.37272098660469055","0.36828622221946716,0.37910032272338867","0.6635913252830505,0.4267115592956543","0.2823890149593353,0.42167744040489197","0.7968043088912964,0.46931323409080505","0.21597544848918915,0.4645618498325348","0.8404784202575684,0.4882122874259949","0.18481935560703278,0.4929487109184265","0.8326010704040527,0.49025988578796387","0.1998426914215088,0.4988914132118225","0.815995454788208,0.48572269082069397","0.21498113870620728,0.4907225966453552","0.5984060764312744,0.5410901308059692","0.47585445642471313,0.5520124435424805","0.7037580609321594,0.67374187707901","0.5179604887962341,0.6941925287246704","0.6377854943275452,0.8112891316413879","0.5143555402755737,0.8209266662597656","0.602270781993866,0.8193234205245972","0.5118041634559631,0.8318872451782227","0.6530919671058655,0.8729965090751648","0.5203096866607666,0.8711520433425903"
410,"0.49856647849082947,0.32995107769966125","0.505962610244751,0.3181228041648865","0.5128690004348755,0.3187979459762573","0.51951664686203,0.31959348917007446","0.4842742085456848,0.3163338303565979","0.47581955790519714,0.3159242570400238","0.4667889475822449,0.3151490390300751","0.5196830034255981,0.3244916796684265","0.4437416195869446,0.31645873188972473","0.5055347681045532,0.34329020977020264","0.48026740550994873,0.3414986729621887","0.5591452717781067,0.3783186972141266","0.36809107661247253,0.38041216135025024","0.6474300622940063,0.4283885061740875","0.2847413122653961,0.42424410581588745","0.762518048286438,0.46646779775619507","0.23739266395568848,0.4616026282310486","0.8087678551673889,0.482272207736969","0.21500380337238312,0.4844874441623688","0.7978280186653137,0.4839073121547699","0.23011994361877441,0.49017947912216187","0.7784610390663147,0.48048821091651917","0.24141918122768402,0.48404258489608765","0.5968515276908875,0.5429688692092896","0.47425082325935364,0.5558551549911499","0.6994912028312683,0.671005368232727","0.5158857703208923,0.6943662762641907","0.6670634150505066,0.8124637603759766","0.5190756320953369,0.8203707933425903","0.6396294236183167,0.8203724026679993","0.531536877155304,0.8314162492752075","0.6794310212135315,0.871862530708313","0.5160987973213196,0.8699739575386047"
411,"0.49675098061561584,0.3339497447013855","0.5049295425415039,0.3225240409374237","0.5119727253913879,0.3235008716583252","0.5181148648262024,0.32466238737106323","0.48399513959884644,0.32019513845443726","0.47508352994918823,0.31980839371681213","0.4665951728820801,0.3189929723739624","0.5183286666870117,0.33121412992477417","0.4433480501174927,0.3192949891090393","0.5028272867202759,0.3470463156700134","0.4774644076824188,0.344996839761734","0.5551321506500244,0.3839576542377472","0.36941179633140564,0.3806235194206238","0.6320263743400574,0.4298740029335022","0.299378365278244,0.4261721670627594","0.7223470211029053,0.46349042654037476","0.2563874423503876,0.45792141556739807","0.7615029215812683,0.4774453639984131","0.23228950798511505,0.474556028842926","0.7548062801361084,0.4781282842159271","0.2549821734428406,0.47745293378829956","0.7385643720626831,0.474967896938324","0.26968374848365784,0.4730513095855713","0.5961893796920776,0.543745756149292","0.47251269221305847,0.5610710978507996","0.6886412501335144,0.6657805442810059","0.5115384459495544,0.6950253248214722","0.6769179701805115,0.8126742243766785","0.5226624608039856,0.8202477693557739","0.6503444910049438,0.8213065266609192","0.5407960414886475,0.8323396444320679","0.6925008296966553,0.8697956800460815","0.5105836391448975,0.8679019212722778"
412,"0.4966088533401489,0.3369907736778259","0.5049992203712463,0.3258327543735504","0.5119034051895142,0.326834499835968","0.5175637006759644,0.32805874943733215","0.4842812418937683,0.3233642876148224","0.47498029470443726,0.3229447305202484","0.46651461720466614,0.3221474587917328","0.5173051357269287,0.3345476984977722","0.4427889585494995,0.3216683864593506","0.5023070573806763,0.3498562276363373","0.476728618144989,0.34781309962272644","0.5542587041854858,0.3861827552318573","0.3700464069843292,0.3820197284221649","0.6299445629119873,0.43055930733680725","0.3051242530345917,0.42715635895729065","0.7151256799697876,0.4620931148529053","0.26745688915252686,0.4573541581630707","0.7517035007476807,0.4755600094795227","0.24451415240764618,0.4720970690250397","0.7439615726470947,0.4756343364715576","0.2693452835083008,0.47340115904808044","0.728725016117096,0.472390741109848","0.28407078981399536,0.4695912301540375","0.5954102873802185,0.5440506339073181","0.4713902771472931,0.5639365911483765","0.6858104467391968,0.6647971868515015","0.5111671686172485,0.6950827836990356","0.6770305037498474,0.8120362162590027","0.5209887027740479,0.8202323913574219","0.6512662172317505,0.8220426440238953","0.5427267551422119,0.8325430750846863","0.6909588575363159,0.8682844042778015","0.5063044428825378,0.8661966323852539"
413,"0.49732932448387146,0.33878907561302185","0.5058136582374573,0.32780250906944275","0.5124452710151672,0.32889673113822937","0.5178245306015015,0.3301849663257599","0.48508211970329285,0.3251833915710449","0.4757835268974304,0.3245561122894287","0.4672401547431946,0.3235216736793518","0.5180666446685791,0.3365316689014435","0.44453859329223633,0.3233534097671509","0.5029768347740173,0.3515459895133972","0.47786790132522583,0.34905296564102173","0.557479739189148,0.386277973651886","0.370620459318161,0.38316693902015686","0.622643232345581,0.43049484491348267","0.3224581480026245,0.42855921387672424","0.676568329334259,0.46120500564575195","0.31234806776046753,0.4490341544151306","0.6968061923980713,0.4717676043510437","0.29642996191978455,0.46348294615745544","0.6823996901512146,0.46838292479515076","0.3210047781467438,0.4632081091403961","0.6703663468360901,0.46604281663894653","0.33167803287506104,0.45898279547691345","0.594388484954834,0.5443950295448303","0.46971943974494934,0.5640702247619629","0.6756487488746643,0.6653839349746704","0.5080521702766418,0.6924030780792236","0.6864016056060791,0.80859375","0.5257540941238403,0.8148326873779297","0.6627277135848999,0.8226836323738098","0.550059974193573,0.8291763067245483","0.6825565695762634,0.8660255670547485","0.50733882188797,0.8620539903640747"
414,"0.4984727203845978,0.33927077054977417","0.5070878863334656,0.3281661570072174","0.5137075781822205,0.3291251063346863","0.5192457437515259,0.33027970790863037","0.48605576157569885,0.32611513137817383","0.47676539421081543,0.32557618618011475","0.4680597484111786,0.32460924983024597","0.5198947191238403,0.33659759163856506","0.4457268714904785,0.3262195885181427","0.504618227481842,0.3520571291446686","0.4791710674762726,0.34980255365371704","0.5595884323120117,0.38613542914390564","0.37353503704071045,0.38529112935066223","0.5998674035072327,0.42968493700027466","0.34473907947540283,0.420147567987442","0.6311572194099426,0.4467294216156006","0.35805341601371765,0.43955355882644653","0.6416522264480591,0.4518605172634125","0.3571261465549469,0.45605581998825073","0.6222547888755798,0.4476700723171234","0.38136252760887146,0.45425233244895935","0.6145368218421936,0.4468541145324707","0.39086291193962097,0.44996652007102966","0.5883948802947998,0.545062780380249","0.46476221084594727,0.563991367816925","0.6599915623664856,0.6662352681159973","0.507322371006012,0.692183256149292","0.6784890294075012,0.8076664209365845","0.5237587690353394,0.8122747540473938","0.6612949967384338,0.8231366276741028","0.5478894114494324,0.8263307809829712","0.6753332018852234,0.8629342913627625","0.5054725408554077,0.8605256080627441"
415,"0.49899670481681824,0.33920717239379883","0.5077924728393555,0.3281058967113495","0.5144297480583191,0.32907912135124207","0.5201654434204102,0.3301037847995758","0.4865277111530304,0.3262024521827698","0.47723639011383057,0.3257405459880829","0.4684445559978485,0.3248463273048401","0.5205469131469727,0.33628350496292114","0.44646161794662476,0.3274862468242645","0.5055757761001587,0.3520386517047882","0.48002561926841736,0.34986522793769836","0.5597673058509827,0.385834276676178","0.38129305839538574,0.3876962661743164","0.5970386266708374,0.423679918050766","0.36748993396759033,0.4182106554508209","0.5920001268386841,0.43985986709594727","0.4030922055244446,0.4387442171573639","0.5902499556541443,0.4448572099208832","0.41199684143066406,0.45323047041893005","0.5726538896560669,0.4421979486942291","0.43282580375671387,0.45090359449386597","0.5668590068817139,0.4424232542514801","0.43676838278770447,0.4474913477897644","0.57848060131073,0.5454626083374023","0.4581301510334015,0.5633987188339233","0.6297764182090759,0.668046236038208","0.49196135997772217,0.6921179294586182","0.667174220085144,0.8056299090385437","0.5198962092399597,0.8122340440750122","0.649020254611969,0.8204268217086792","0.5415905714035034,0.825942873954773","0.6658071875572205,0.8577947616577148","0.5044134855270386,0.8609515428543091"
416,"0.4991075396537781,0.33824917674064636","0.5085605382919312,0.3272554278373718","0.5154603719711304,0.3278629183769226","0.522738516330719,0.3282359838485718","0.48658308386802673,0.3257341980934143","0.47740522027015686,0.32524460554122925","0.4687914550304413,0.32444998621940613","0.5278486609458923,0.3345012068748474","0.4489183723926544,0.3274666666984558","0.5073485374450684,0.35147637128829956","0.4820827841758728,0.34938493371009827","0.5618811845779419,0.3857422471046448","0.38736963272094727,0.38735318183898926","0.6134994029998779,0.42249947786331177","0.3876867890357971,0.4140961766242981","0.5883260369300842,0.42985987663269043","0.43422991037368774,0.43483099341392517","0.575908362865448,0.431770384311676","0.44547200202941895,0.44455522298812866","0.5557404160499573,0.42960143089294434","0.46463125944137573,0.4430388808250427","0.5533881187438965,0.43114835023880005","0.46563994884490967,0.44107604026794434","0.5761833190917969,0.5456475019454956","0.4533361792564392,0.5611093640327454","0.6009762287139893,0.669499397277832","0.4722215533256531,0.6865163445472717","0.6587148308753967,0.8040493130683899","0.5182434320449829,0.8094333410263062","0.6481431722640991,0.8198032379150391","0.5384748578071594,0.8230113983154297","0.6407321095466614,0.8560737371444702","0.5036666393280029,0.8613837957382202"
417,"0.5069512128829956,0.33679986000061035","0.5157617926597595,0.32625794410705566","0.5230374932289124,0.32656267285346985","0.5308313965797424,0.3265747129917145","0.4926469027996063,0.32483816146850586","0.4843578338623047,0.3241609036922455","0.4743022918701172,0.32350966334342957","0.5365840196609497,0.3310462236404419","0.4552590250968933,0.326515793800354","0.5172415971755981,0.3490068316459656","0.4917413592338562,0.3474545180797577","0.5761855840682983,0.38439637422561646","0.3980099856853485,0.3825475871562958","0.618538498878479,0.42223286628723145","0.39776700735092163,0.4108869135379791","0.5576162338256836,0.42453819513320923","0.46525493264198303,0.42956629395484924","0.5347477197647095,0.42569389939308167","0.48768478631973267,0.4356171488761902","0.5216584801673889,0.42214345932006836","0.5012813210487366,0.4351276457309723","0.5264702439308167,0.4236084818840027","0.498468816280365,0.43486928939819336","0.5735645890235901,0.5440974831581116","0.4499751329421997,0.5523062944412231","0.5739535689353943,0.677769124507904","0.4487689137458801,0.6810181140899658","0.6222702264785767,0.798134446144104","0.5110350251197815,0.8081432580947876","0.6024637222290039,0.8126543164253235","0.537613570690155,0.8184489011764526","0.6020944118499756,0.8490084409713745","0.5009118914604187,0.8617044687271118"
418,"0.5069665908813477,0.3353261649608612","0.5157996416091919,0.3242723047733307","0.5233916640281677,0.3240632712841034","0.5313587784767151,0.3238000273704529","0.49265703558921814,0.32366812229156494","0.4844222068786621,0.32319289445877075","0.47440722584724426,0.322870671749115","0.5385100245475769,0.3279847204685211","0.45694151520729065,0.3263360261917114","0.5177557468414307,0.34705519676208496","0.4921684265136719,0.3464854955673218","0.5850927829742432,0.3832683861255646","0.4060830771923065,0.37923765182495117","0.6179313063621521,0.42225557565689087","0.3959541320800781,0.4125020503997803","0.5570614337921143,0.4256429076194763","0.46259939670562744,0.42858925461769104","0.5360391736030579,0.42737406492233276","0.4852728545665741,0.4352242052555084","0.5251203775405884,0.4233763813972473","0.5014039874076843,0.4339345395565033","0.529197633266449,0.42450422048568726","0.4990083575248718,0.4336663782596588","0.5716441869735718,0.5444772839546204","0.4467792212963104,0.5519635677337646","0.5698050260543823,0.6828065514564514","0.4415310323238373,0.6844052672386169","0.6167068481445312,0.7976791858673096","0.5076100826263428,0.8086587190628052","0.6053615212440491,0.8093515634536743","0.5362053513526917,0.8183695077896118","0.5930923819541931,0.8496195077896118","0.49788394570350647,0.8618437647819519"
419,"0.5083965063095093,0.3344683349132538","0.5180484652519226,0.32269230484962463","0.5256742835044861,0.3222021758556366","0.5342695713043213,0.32158660888671875","0.4943220317363739,0.3228382468223572","0.48571574687957764,0.3226949870586395","0.47623953223228455,0.32260018587112427","0.5420445203781128,0.32485684752464294","0.460016667842865,0.3263314962387085","0.5206800103187561,0.34588614106178284","0.4947432279586792,0.3461286425590515","0.5951937437057495,0.38002583384513855","0.4169268310070038,0.37917643785476685","0.6179419159889221,0.4218430519104004","0.4075270891189575,0.4143424928188324","0.5608073472976685,0.425112783908844","0.4989805519580841,0.4196526110172272","0.5367388129234314,0.4260631203651428","0.5238867998123169,0.42384353280067444","0.5226714015007019,0.4178333878517151","0.5362017154693604,0.4222124218940735","0.5302995443344116,0.4198113977909088","0.5294672846794128,0.4226207733154297","0.5690133571624756,0.5440108776092529","0.4429715573787689,0.5472299456596375","0.5444415807723999,0.6839794516563416","0.4216492176055908,0.6797751188278198","0.5700070858001709,0.7948412299156189","0.49592581391334534,0.8066360354423523","0.5649743676185608,0.8029411435127258","0.5148546695709229,0.8102467656135559","0.5656037926673889,0.8483335375785828","0.5048560500144958,0.8619276285171509"
